2018-08-06,1588.1921180871914,1696.5249910226103,1588.1921180871914,1670.71826171875
2018-08-07,1674.2606506020538,1687.324953739561,1614.6430173461993,1628.3973388671875
2018-08-08,1621.0830792159595,1655.0320038472266,1603.0045763307057,1637.321533203125
2018-08-09,1637.275751455358,1644.083955939252,1600.8427998513143,1609.1690673828125
2018-08-10,1600.8426432099586,1626.6033294225326,1600.8426432099586,1609.0308837890625
2018-08-13,1599.922477212421,1601.9464860270575,1568.1816345075167,1569.147705078125
2018-08-14,1570.9418908702185,1607.2368137918484,1570.9418908702185,1589.75634765625
2018-08-16,1588.7904518010073,1601.7627757716239,1570.4819404033096,1573.51806640625
2018-08-17,1582.1660953348724,1593.2984816845458,1576.96804673102,1578.4400634765625
2018-08-20,1586.8122057629707,1615.379010499892,1584.4660984397294,1607.4207763671875
2018-08-21,1616.9430488272258,1631.4794807610908,1607.2827916365084,1622.55517578125
2018-08-23,1637.6436962628134,1700.94143012009,1629.5474353132718,1687.968994140625
2018-08-24,1687.7851409246823,1770.4953755252932,1676.6987994913075,1743.49267578125
2018-08-27,1757.246837360606,1812.4483086913058,1757.246837360606,1786.6876220703125
2018-08-28,1795.8879426260378,1799.0619824376251,1703.931532699997,1714.7418212890625
2018-08-29,1715.84553097449,1715.84553097449,1662.9901733482357,1674.490478515625
2018-08-30,1674.4906006425954,1706.3234252060845,1674.4445544955004,1690.636962890625
2018-08-31,1692.8451732213387,1697.3992498240505,1665.2444367014255,1668.9705810546875
2018-09-03,1665.244344200574,1665.244344200574,1599.0025802323744,1602.5906982421875
2018-09-04,1609.1228070421816,1630.2833699706953,1593.2523848457965,1599.41650390625
2018-09-05,1602.6828073646475,1608.9390193888014,1529.0808414696005,1547.849365234375
2018-09-06,1554.8413784723512,1577.84199057993,1546.7911642346983,1550.9312744140625
2018-09-07,1564.2256264508724,1567.6757183622076,1527.2406860844296,1538.510986328125
2018-09-10,1539.10905752766,1539.10905752766,1495.9598846419492,1500.8360595703125
2018-09-11,1508.8402288204816,1531.840842064696,1479.4914238593271,1485.0576171875
2018-09-12,1490.3478945798531,1504.5622299421198,1465.5072300035247,1500.2381591796875
2018-09-14,1514.2684991804383,1525.4007742875854,1496.4660457780046,1504.6541748046875
2018-09-17,1495.0398489340728,1495.0398489340728,1467.4391132614437,1471.76318359375
2018-09-18,1473.189189720729,1476.179269262707,1403.9573480180063,1413.341552734375
2018-09-19,1357.0361577150024,1361.6362802835279,1284.8142333891533,1296.176513671875
2018-09-21,1311.0348981829675,1315.6350206327324,1150.0306124411995,1272.669921875
2018-09-24,1278.834165606703,1301.236741657772,1219.2165279272865,1228.186767578125
2018-09-25,1235.960881346606,1294.3363883784702,1210.522182580045,1285.4581298828125
2018-09-26,1303.6747185312577,1328.515380069962,1297.2345470212233,1323.9613037109375
2018-09-27,1324.7434147146532,1329.8494837471562,1256.2935635263766,1261.4456787109375
2018-09-28,1282.5141754954493,1282.5141754954493,1203.3920671076382,1221.2864990234375
2018-10-01,1228.1407680565608,1228.1407680565608,1179.4714479382883,1197.3199462890625
2018-10-03,1196.0318489882054,1215.352363471861,1177.6313590037714,1186.923583984375
2018-10-04,1175.7913327295375,1204.0360404784506,1164.5210323962538,1189.177734375
2018-10-05,1191.4318976620868,1213.7424949735198,1179.6555374570983,1193.6859130859375
2018-10-08,1193.639844081033,1197.871934444724,1150.9506835563361,1171.0992431640625
2018-10-09,1177.861322610502,1181.2653682116727,1150.0305825136709,1167.4190673828125
2018-10-10,1163.8309234458993,1228.4626407360768,1163.8309234458993,1218.0203857421875
2018-10-11,1178.551353306685,1277.913996676804,1150.0305945615585,1240.009033203125
2018-10-12,1257.673510501978,1274.1419717623328,1253.1194340812424,1259.881591796875
2018-10-15,1266.3216987645583,1299.4425795745765,1246.4951265788252,1274.23388671875
2018-10-16,1282.1921377482518,1294.4744420825964,1270.5538056262014,1278.0059814453125
2018-10-17,1288.0340672085877,1297.2343105457917,1242.0328505225666,1244.1029052734375
2018-10-19,1242.4930479313166,1242.4930479313166,1219.0784700703418,1225.380615234375
2018-10-22,1233.4766930778987,1256.2472974379525,1225.4725255592502,1241.06689453125
2018-10-23,1226.8527704309536,1265.4477564186986,1221.792635269821,1258.0416259765625
2018-10-24,1265.769942259454,1267.9319776978573,1243.873310945472,1262.2738037109375
2018-10-25,1251.3252873655415,1254.7294453658085,1236.6509416616423,1245.2991943359375
2018-10-26,1236.5127809319908,1255.6493331790043,1219.9523419016518,1243.22900390625
2018-10-29,1255.833411244888,1271.5658073418056,1242.0330440883508,1264.8956298828125
2018-10-30,1265.0336036297567,1290.840334066872,1247.3231331789402,1260.801513671875
2018-10-31,1264.1137341434978,1300.7307562273513,1258.3175345442203,1288.494384765625
2018-11-01,1298.8906906724328,1324.8353377809024,1288.8163545734474,1309.60888671875
2018-11-02,1320.2351975615504,1334.9095438587613,1311.4949645463346,1321.7991943359375
2018-11-05,1320.2353254029376,1320.2353254029376,1299.7187315206374,1311.5411376953125
2018-11-06,1314.7149113216183,1322.995131196982,1280.21399517427,1290.65625
2018-11-07,1301.834787920398,1307.998907717511,1293.6465466514458,1306.6649169921875
2018-11-09,1304.5027377264587,1304.5027377264587,1285.274203558148,1292.450439453125
2018-11-12,1297.8325788880811,1301.788616839762,1286.1942465418854,1289.3682861328125
2018-11-13,1287.5741270235624,1290.9781723255678,1274.3257534158063,1282.0079345703125
2018-11-14,1287.0681286323377,1295.3943946288366,1281.5940282087852,1288.9542236328125
